"일자","지점명","교과명","학생번호","학생명","tel1","tel2","tel3","유형명","순공시간","순공시간(HH:mm:ss)"
'2026-03-24',의정부,수학,377967,김혜연,"010","3618","7104",인강,"4시간 29분 59초","04:28:59"
'2026-03-24',의정부,수학,377967,김혜연,"010","3618","7104",자습,"2시간 31분 52초","01:30:52"
'2026-03-24',의정부,영어,377967,김혜연,"010","3618","7104",자습,"1시간 31분 19초","00:31:19"
'2026-03-24',의정부,국어,394407,박미래,"010","6345","5744",자습,"3시간 36분 7초","02:36:07"
'2026-03-24',의정부,사회탐구,394407,박미래,"010","6345","5744",인강,"4시간 35분 34초","03:34:34"
'2026-03-24',의정부,수학,394407,박미래,"010","6345","5744",자습,"3시간 1분 46초","03:00:46"
'2026-03-24',의정부,영어,394407,박미래,"010","6345","5744",인강,"2시간 53분 27초","01:53:27"
'2026-03-24',의정부,영어,394407,박미래,"010","6345","5744",자습,"1시간 52분 38초","00:51:38"
'2026-03-24',의정부,과학탐구,392068,신채린,"010","8339","1422",자습,"1시간 53분 9초","00:53:09"
'2026-03-24',의정부,국어,392068,신채린,"010","8339","1422",자습,"4시간 38분 50초","03:37:50"
'2026-03-24',의정부,수학,392068,신채린,"010","8339","1422",자습,"4시간 36분 52초","03:35:52"
'2026-03-24',의정부,영어,392068,신채린,"010","8339","1422",자습,"2시간 56분 40초","01:55:40"
'2026-03-24',의정부,수학,396023,안현,"010","3523","3068",자습,"14시간 24분 16초","14:24:16"
'2026-03-24',의정부,국어,396467,유영은,"010","4995","1416",자습,"3시간 45분 35초","02:44:35"
'2026-03-24',의정부,사회탐구,396467,유영은,"010","4995","1416",자습,"1시간 50분 1초","00:50:01"
'2026-03-24',의정부,수학,396467,유영은,"010","4995","1416",자습,"6시간 45분 16초","05:45:16"
'2026-03-24',의정부,영어,396467,유영은,"010","4995","1416",자습,"5시간 45분 6초","04:45:06"
'2026-03-24',의정부,수학,391779,윤제윤,"010","5306","7323",자습,"11시간 10분 28초","11:10:28"
'2026-03-24',의정부,국어,390961,이건희,"010","5365","7145",자습,"1시간 12분 6초","01:12:06"
'2026-03-24',의정부,수학,390961,이건희,"010","5365","7145",자습,"13시간 45분 31초","12:44:31"
'2026-03-24',의정부,영어,390961,이건희,"010","5365","7145",자습,"2시간 59분 29초","01:59:29"
'2026-03-24',의정부,수학,395882,이봄,"010","2825","6470",자습,"3시간 33분 46초","02:32:46"
'2026-03-24',의정부,영어,395882,이봄,"010","2825","6470",자습,"1시간 6분 37초","01:05:37"
'2026-03-24',의정부,국어,393086,이시연,"010","3042","0679",인강,"4시간 35분 5초","03:35:05"
'2026-03-24',의정부,국어,393086,이시연,"010","3042","0679",자습,"1시간 27분 12초","01:27:12"
'2026-03-24',의정부,수학,393086,이시연,"010","3042","0679",인강,"2시간 49분 57초","01:48:57"
'2026-03-24',의정부,영어,393086,이시연,"010","3042","0679",자습,"2시간 19분 5초","02:19:05"
'2026-03-24',의정부,국어,396820,이아인,"010","3288","4416",인강,"1시간 53분 43초","00:52:43"
'2026-03-24',의정부,국어,396820,이아인,"010","3288","4416",자습,"1시간 10분 4초","01:10:04"
'2026-03-24',의정부,사회탐구,396820,이아인,"010","3288","4416",인강,"2시간 46분 2초","01:46:02"
'2026-03-24',의정부,수학,396820,이아인,"010","3288","4416",인강,"3시간 8분 15초","03:08:15"
'2026-03-24',의정부,수학,396820,이아인,"010","3288","4416",자습,"2시간 30분 33초","02:29:33"
'2026-03-24',의정부,영어,396820,이아인,"010","3288","4416",인강,"1시간 0분 3초","01:00:03"
'2026-03-24',의정부,영어,396820,이아인,"010","3288","4416",자습,"2시간 0분 3초","02:00:03"
'2026-03-24',의정부,사회탐구,375900,장성상,"010","5915","2581",자습,"2시간 2분 53초","02:01:53"
'2026-03-24',의정부,수학,375900,장성상,"010","5915","2581",자습,"10시간 18분 54초","10:17:54"
'2026-03-24',의정부,영어,375900,장성상,"010","5915","2581",자습,"1시간 43분 49초","00:42:49"
'2026-03-24',의정부,국어,396690,조유리,"010","9503","8189",자습,"3시간 50분 2초","02:50:02"
'2026-03-24',의정부,사회탐구,396690,조유리,"010","9503","8189",자습,"2시간 21분 35초","02:20:35"
'2026-03-24',의정부,수학,396690,조유리,"010","9503","8189",자습,"3시간 52분 33초","02:51:33"
'2026-03-24',의정부,영어,396690,조유리,"010","9503","8189",자습,"2시간 58분 38초","01:57:38"
'2026-03-24',의정부,국어,388595,차유진,"010","4343","4068",인강,"3시간 42분 55초","02:41:55"
'2026-03-24',의정부,국어,388595,차유진,"010","4343","4068",자습,"0시간 23분 34초","00:22:34"
'2026-03-24',의정부,수학,388595,차유진,"010","4343","4068",인강,"2시간 24분 28초","02:24:28"
'2026-03-24',의정부,수학,388595,차유진,"010","4343","4068",자습,"6시간 57분 34초","05:56:34"
'2026-03-24',의정부,영어,388595,차유진,"010","4343","4068",자습,"0시간 16분 39초","00:15:39"
'2026-03-24',의정부,한국사,388595,차유진,"010","4343","4068",인강,"2시간 36분 43초","01:35:43"
'2026-03-24',이천기숙학원,국어,394531,박정윤,"010","2245","9587",자습,"3시간 49분 56초","02:48:56"
'2026-03-24',이천기숙학원,수학,391562,변성연,"010","3463","1920",자습,"2시간 32분 40초","01:31:40"
'2026-03-24',이천기숙학원,국어,388520,이시온,"010","2129","6922",자습,"14시간 9분 19초","14:09:19"
'2026-03-24',이천기숙학원,수학,388520,이시온,"010","2129","6922",자습,"1시간 57분 35초","00:56:35"
'2026-03-24',이천기숙학원,수학,396084,이원빈,"010","3442","9993",자습,"13시간 48분 23초","12:48:23"
'2026-03-24',이천기숙학원,수학,390349,이윤서A,"010","3112","8956",자습,"12시간 10분 7초","12:10:07"
'2026-03-24',이천기숙학원,수학,390349,이윤서A,,,,자습,"12시간 10분 7초","12:10:07"
'2026-03-24',이천기숙학원,수학,389656,이호인,"010","4010","5512",자습,"0시간 0분 13초","00:00:13"
'2026-03-24',이천기숙학원,수학,394622,장재훈,"010","2121","8379",자습,"6시간 55분 55초","05:54:55"
'2026-03-24',이천기숙학원,국어,393644,정민채,"010","4694","7582",자습,"1시간 18분 55초","01:17:55"
'2026-03-24',이천기숙학원,수학,393644,정민채,"010","4694","7582",자습,"1시간 20분 25초","01:20:25"
'2026-03-24',이천기숙학원,영어,396314,정세원,"010","8589","2792",자습,"14시간 7분 39초","14:06:39"
'2026-03-24',이천기숙학원,과학탐구,394620,최준혁B,"010","7282","3527",자습,"0시간 28분 36초","00:27:36"
'2026-03-24',이천기숙학원,수학,394620,최준혁B,"010","7282","3527",자습,"6시간 52분 38초","05:51:38"
'2026-03-24',이투스이씨아이,수학,396874,재원생1,"010","9999","1001",자습,"0시간 4분 9초","00:04:09"
'2026-03-24',인천부평,사회탐구,396093,박규연,"010","9072","1932",자습,"8시간 16분 15초","08:16:15"
'2026-03-24',인천부평,수학,396093,박규연,"010","9072","1932",자습,"5시간 54분 42초","04:53:42"
'2026-03-24',인천부평,영어,396093,박규연,"010","9072","1932",자습,"1시간 37분 17초","00:37:17"
'2026-03-24',인천부평,국어,392455,박시후,"010","8360","9985",자습,"4시간 39분 54초","03:38:54"
'2026-03-24',인천부평,사회탐구,392455,박시후,"010","8360","9985",자습,"2시간 34분 35초","01:33:35"
'2026-03-24',인천부평,수학,392455,박시후,"010","8360","9985",자습,"6시간 41분 5초","05:41:05"
'2026-03-24',인천부평,영어,392455,박시후,"010","8360","9985",자습,"1시간 11분 20초","01:11:20"
'2026-03-24',인천부평,국어,392119,백아림,"010","2878","1867",자습,"0시간 24분 23초","00:24:23"
'2026-03-24',인천부평,사회탐구,392119,백아림,"010","2878","1867",자습,"3시간 10분 39초","03:09:39"
'2026-03-24',인천부평,국어,396675,유도웅,"010","8807","4632",인강,"4시간 50분 1초","03:50:01"
'2026-03-24',인천부평,사회탐구,396675,유도웅,"010","8807","4632",인강,"3시간 2분 17초","03:02:17"
'2026-03-24',인천부평,수학,396675,유도웅,"010","8807","4632",자습,"4시간 18분 9초","04:18:09"
'2026-03-24',인천부평,영어,396675,유도웅,"010","8807","4632",인강,"1시간 42분 43초","00:41:43"
'2026-03-24',인천부평,수학,393401,유준영,"010","4627","0843",자습,"1시간 42분 38초","00:41:38"
'2026-03-24',인천부평,영어,393401,유준영,"010","4627","0843",자습,"1시간 19분 15초","01:19:15"
'2026-03-24',인천부평,사회탐구,383268,윤영록,"010","2203","0437",자습,"13시간 39분 25초","12:39:25"
'2026-03-24',인천부평,국어,395422,이준용,"010","4581","8796",자습,"6시간 35분 22초","05:35:22"
'2026-03-24',인천부평,수학,395422,이준용,"010","4581","8796",자습,"5시간 9분 46초","05:08:46"
'2026-03-24',인천부평,영어,395422,이준용,"010","4581","8796",자습,"1시간 32분 30초","00:31:30"
'2026-03-24',인천부평,수학,396512,하주아,"010","9288","5075",자습,"3시간 51분 34초","02:50:34"
'2026-03-24',인천부평,국어,392429,황정우,"010","7104","2124",자습,"3시간 57분 41초","02:56:41"
'2026-03-24',인천부평,사회탐구,392429,황정우,"010","7104","2124",자습,"3시간 32분 41초","02:31:41"
'2026-03-24',인천부평,수학,392429,황정우,"010","7104","2124",자습,"4시간 37분 36초","03:36:36"
'2026-03-24',인천송도,국어,393858,강민준,"010","4306","7891",인강,"2시간 53분 5초","01:53:05"
'2026-03-24',인천송도,국어,393858,강민준,"010","4306","7891",자습,"1시간 21분 19초","01:21:19"
'2026-03-24',인천송도,수학,393858,강민준,"010","4306","7891",단과,"2시간 2분 15초","02:02:15"
'2026-03-24',인천송도,수학,393858,강민준,"010","4306","7891",인강,"2시간 50분 54초","01:49:54"
'2026-03-24',인천송도,수학,393858,강민준,"010","4306","7891",자습,"4시간 29분 24초","04:29:24"
'2026-03-24',인천송도,영어,393858,강민준,"010","4306","7891",자습,"1시간 39분 33초","00:38:33"
'2026-03-24',인천송도,국어,391315,김건유,"010","4122","8174",자습,"3시간 53분 28초","02:53:28"
'2026-03-24',인천송도,사회탐구,391315,김건유,"010","4122","8174",인강,"3시간 45분 12초","02:45:12"
'2026-03-24',인천송도,수학,391315,김건유,"010","4122","8174",인강,"2시간 4분 26초","02:04:26"
'2026-03-24',인천송도,수학,391315,김건유,"010","4122","8174",자습,"4시간 2분 10초","04:02:10"
'2026-03-24',인천송도,영어,391315,김건유,"010","4122","8174",자습,"0시간 20분 0초","00:20:00"
'2026-03-24',인천송도,국어,396306,김도율,"010","8876","8279",자습,"2시간 11분 14초","02:11:14"
'2026-03-24',인천송도,사회탐구,396306,김도율,"010","8876","8279",자습,"2시간 47분 48초","01:46:48"
'2026-03-24',인천송도,수학,396306,김도율,"010","8876","8279",자습,"1시간 56분 43초","00:55:43"
'2026-03-24',인천송도,영어,396306,김도율,"010","8876","8279",인강,"2시간 48분 55초","01:47:55"
'2026-03-24',인천송도,국어,396063,김승원,"010","2230","4473",자습,"2시간 36분 59초","01:35:59"
'2026-03-24',인천송도,사회탐구,396063,김승원,"010","2230","4473",인강,"2시간 24분 46초","02:23:46"
'2026-03-24',인천송도,사회탐구,396063,김승원,"010","2230","4473",자습,"2시간 41분 21초","01:41:21"
'2026-03-24',인천송도,수학,396063,김승원,"010","2230","4473",단과,"2시간 8분 19초","02:08:19"
'2026-03-24',인천송도,수학,396063,김승원,"010","2230","4473",자습,"2시간 26분 40초","02:25:40"
'2026-03-24',인천송도,영어,396063,김승원,"010","2230","4473",자습,"1시간 59분 49초","00:58:49"
'2026-03-24',인천송도,과학탐구,394782,김승환,"010","9431","8225",자습,"2시간 53분 45초","01:52:45"
'2026-03-24',인천송도,국어,394782,김승환,"010","9431","8225",자습,"5시간 52분 32초","04:51:32"
'2026-03-24',인천송도,사회탐구,394782,김승환,"010","9431","8225",자습,"2시간 56분 31초","01:55:31"
'2026-03-24',인천송도,수학,394782,김승환,"010","9431","8225",자습,"1시간 53분 25초","00:53:25"
'2026-03-24',인천송도,영어,394782,김승환,"010","9431","8225",자습,"2시간 20분 30초","02:19:30"
'2026-03-24',인천송도,사회탐구,381478,김영주,"010","7490","7375",인강,"2시간 60분 43초","01:59:43"
'2026-03-24',인천송도,수학,381478,김영주,"010","7490","7375",자습,"0시간 0분 5초","00:00:05"
'2026-03-24',인천송도,영어,381478,김영주,"010","7490","7375",단과,"3시간 15분 43초","03:14:43"
'2026-03-24',인천송도,영어,381478,김영주,"010","7490","7375",자습,"4시간 8분 16초","04:08:16"
'2026-03-24',인천송도,국어,393752,김은비,"010","2486","0149",자습,"2시간 24분 21초","02:24:21"
'2026-03-24',인천송도,수학,393752,김은비,"010","2486","0149",인강,"3시간 49분 26초","02:49:26"
'2026-03-24',인천송도,수학,393752,김은비,"010","2486","0149",자습,"2시간 54분 9초","01:54:09"
'2026-03-24',인천송도,영어,393752,김은비,"010","2486","0149",자습,"1시간 35분 53초","00:34:53"
'2026-03-24',인천송도,국어,396945,김지혜,"010","9691","5945",자습,"0시간 19분 46초","00:18:46"
'2026-03-24',인천송도,사회탐구,396945,김지혜,"010","9691","5945",인강,"3시간 34분 37초","02:33:37"
'2026-03-24',인천송도,수학,396945,김지혜,"010","9691","5945",자습,"8시간 46분 11초","07:46:11"
'2026-03-24',인천송도,영어,396945,김지혜,"010","9691","5945",자습,"1시간 17분 2초","01:17:02"
'2026-03-24',인천송도,국어,391316,김하람,"010","4087","5350",자습,"3시간 57분 10초","02:57:10"
'2026-03-24',인천송도,수학,391316,김하람,"010","4087","5350",자습,"0시간 0분 8초","00:00:08"
'2026-03-24',인천송도,영어,391316,김하람,"010","4087","5350",인강,"0시간 0분 2초","00:00:02"
'2026-03-24',인천송도,영어,391316,김하람,"010","4087","5350",자습,"0시간 1분 10초","00:01:10"
'2026-03-24',인천송도,국어,392198,김회성,"010","8939","3017",자습,"3시간 41분 51초","02:40:51"
'2026-03-24',인천송도,사회탐구,392198,김회성,"010","8939","3017",자습,"3시간 6분 51초","03:05:51"
'2026-03-24',인천송도,수학,392198,김회성,"010","8939","3017",자습,"6시간 51분 41초","05:50:41"
'2026-03-24',인천송도,영어,392198,김회성,"010","8939","3017",자습,"1시간 42분 25초","00:42:25"
'2026-03-24',인천송도,국어,396065,김효진,"010","9890","0422",인강,"5시간 40분 7초","04:40:07"
'2026-03-24',인천송도,사회탐구,396065,김효진,"010","9890","0422",인강,"4시간 36분 7초","03:36:07"
'2026-03-24',인천송도,사회탐구,396065,김효진,"010","9890","0422",자습,"0시간 23분 57초","00:22:57"
'2026-03-24',인천송도,수학,396065,김효진,"010","9890","0422",자습,"1시간 13분 17초","01:13:17"
'2026-03-24',인천송도,영어,396065,김효진,"010","9890","0422",자습,"3시간 40분 39초","02:39:39"
'2026-03-24',인천송도,국어,391268,문가인,"010","7341","8126",자습,"0시간 2분 19초","00:02:19"
'2026-03-24',인천송도,영어,391268,문가인,"010","7341","8126",자습,"1시간 9분 56초","01:08:56"
'2026-03-24',인천송도,수학,391278,문자인,"010","4685","8126",단과,"2시간 2분 31초","02:01:31"
'2026-03-24',인천송도,영어,391278,문자인,"010","4685","8126",자습,"0시간 27분 37초","00:26:37"
'2026-03-24',인천송도,과학탐구,378963,민사윤,"010","2428","0175",자습,"3시간 28분 21초","03:28:21"
'2026-03-24',인천송도,국어,378963,민사윤,"010","2428","0175",단과,"2시간 5분 17초","02:05:17"
'2026-03-24',인천송도,국어,378963,민사윤,"010","2428","0175",자습,"1시간 4분 33초","01:03:33"
'2026-03-24',인천송도,수학,378963,민사윤,"010","2428","0175",자습,"5시간 10분 25초","05:10:25"
'2026-03-24',인천송도,국어,396064,박서현,"010","2629","3878",자습,"1시간 6분 32초","01:05:32"
'2026-03-24',인천송도,수학,396064,박서현,"010","2629","3878",자습,"5시간 47분 10초","04:47:10"
